#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_903993115.2	PRJEB39112	SAMEA7082322	na	na	573	573	Klebsiella pneumoniae	na	147	latest	Complete Genome	Major	Full	2022-05-24	AI2763v1_cp	Centro Nacional de Análisis Genómico	GCF_903993115.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/993/115/GCA_903993115.2_AI2763v1_cp	na	na	na	haploid	bacteria	5594811	5594811	57.000000	8	8	8	Centro Nacional de Análisis Genómico	Annotation submitted by Centro Nacional de Análisis Genómico	2022-05-22	5296	5203	0	na
GCA_009930975.1	PRJNA477755	SAMN09499703	na	na	573	573	Klebsiella pneumoniae	strain=721005	na	latest	Complete Genome	Major	Full	2020-01-27	ASM993097v1	Beijing Institute of Genomics,Chinese Academy of Sciences	GCF_009930975.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/930/975/GCA_009930975.1_ASM993097v1	na	na	na	haploid	bacteria	5967847	5967847	56.500000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2018-06-28	6187	5846	122	na
GCA_050246355.1	PRJNA1136676	SAMN42539229	na	na	573	573	Klebsiella pneumoniae	strain=A27959	na	latest	Complete Genome	Major	Full	2025-05-07	ASM5024635v1	University Hospital Muenster	GCF_050246355.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/246/355/GCA_050246355.1_ASM5024635v1	na	na	na	haploid	bacteria	5459075	5459075	57.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-02-18	5343	5085	125	na
GCA_041860075.1	PRJNA1098507	SAMN40910629	na	na	573	573	Klebsiella pneumoniae	strain=2018-01-880	na	latest	Complete Genome	Major	Full	2024-09-05	ASM4186007v1	Stavanger University Hospital	GCF_041860075.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/860/075/GCA_041860075.1_ASM4186007v1	from large multi-isolate project	na	na	haploid	bacteria	5270703	5270703	57.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-26	5208	4989	129	na
GCA_015355835.1	PRJNA672246	SAMN16561437	na	na	573	573	Klebsiella pneumoniae	strain=JX-CR-hvKP-12	na	latest	Complete Genome	Major	Full	2020-11-12	ASM1535583v1	First Affiliated Hospital of Nanchang University, Nanchang University	GCF_015355835.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/355/835/GCA_015355835.1_ASM1535583v1	na	na	na	haploid	bacteria	5703649	5703649	57.000000	3	3	3	na	na		0	0	0	na
GCA_041869855.1	PRJNA1098507	SAMN40910783	na	na	573	573	Klebsiella pneumoniae	strain=NK_H7_010	na	latest	Complete Genome	Major	Full	2024-09-08	ASM4186985v1	Stavanger University Hospital	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/869/855/GCA_041869855.1_ASM4186985v1	from large multi-isolate project	na	na	haploid	bacteria	5662210	5662210	57.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-26	5625	5372	124	na
GCA_035598075.1	PRJNA1010831	SAMN38771711	na	na	573	573	Klebsiella pneumoniae	strain=KP40_L1_43.22_ST20_IMP1	na	latest	Complete Genome	Major	Full	2024-01-11	ASM3559807v1	United Kingdom Health Security Agency	GCF_035598075.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/598/075/GCA_035598075.1_ASM3559807v1	na	na	na	haploid	bacteria	5566449	5566449	57.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-01-02	5560	5286	128	na
GCA_021904535.3	PRJNA288601	SAMN21919088	na	na	573	573	Klebsiella pneumoniae	strain=2021QW-00045	na	latest	Complete Genome	Major	Full	2023-02-14	ASM2190453v3	Centers for Disease Control and Prevention. Division of Healthcare Quality Promotion	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/904/535/GCA_021904535.3_ASM2190453v3	from large multi-isolate project	na	na	haploid	bacteria	5466574	5466574	57.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-06	5355	5097	126	na
GCA_901421925.1	PRJEB6403	SAMEA3368261	na	na	573	573	Klebsiella pneumoniae	strain=NCTC11698	na	latest	Complete Genome	Major	Full	2019-05-09	38656_F01	SC	GCF_901421925.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/901/421/925/GCA_901421925.1_38656_F01	na	na	na	haploid	bacteria	5261751	5261751	57.500000	1	1	1	SC	Annotation submitted by SC	2019-05-09	4912	4800	112	na
GCA_041860265.1	PRJNA1098507	SAMN40910468	na	na	573	573	Klebsiella pneumoniae	strain=KP_NORM_BLD_63395	na	latest	Complete Genome	Major	Full	2024-09-06	ASM4186026v1	Stavanger University Hospital	GCF_041860265.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/860/265/GCA_041860265.1_ASM4186026v1	from large multi-isolate project	na	na	haploid	bacteria	5485227	5485227	57.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-26	5453	5191	123	na
GCA_037279725.1	PRJNA1007270	SAMN40123770	na	na	573	573	Klebsiella pneumoniae	strain=GN02018	na	latest	Complete Genome	Major	Full	2024-03-18	ASM3727972v1	The University of Texas Health Sciences Center	GCF_037279725.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/279/725/GCA_037279725.1_ASM3727972v1	na	na	na	haploid	bacteria	6077327	6077327	56.500000	8	8	8	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-03-08	6026	5728	125	38190524
GCA_041861655.1	PRJNA1098507	SAMN40910359	na	na	573	573	Klebsiella pneumoniae	strain=KP_NORM_BLD_116392	na	latest	Complete Genome	Major	Full	2024-09-07	ASM4186165v1	Stavanger University Hospital	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/861/655/GCA_041861655.1_ASM4186165v1	from large multi-isolate project	na	na	haploid	bacteria	5257007	5257007	57.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-26	5129	4900	123	na
GCA_038430125.1	PRJNA1000275	SAMN36766255	na	na	573	573	Klebsiella pneumoniae	strain=2016C07-245	na	latest	Complete Genome	Major	Full	2024-04-23	ASM3843012v1	National Health Research Institutes	GCF_038430125.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/430/125/GCA_038430125.1_ASM3843012v1	na	na	na	haploid	bacteria	5902098	5902098	57.000000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-08-01	5961	5688	122	na
GCA_905335725.2	PRJEB42440	SAMEA8158492	na	na	573	573	Klebsiella pneumoniae	na	307	latest	Complete Genome	Major	Full	2022-05-24	AI3064v2_cp	CNAG-CRG	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/335/725/GCA_905335725.2_AI3064v2_cp	from large multi-isolate project	na	na	haploid	bacteria	5672073	5672073	57.000000	4	4	4	CNAG-CRG	Annotation submitted by CNAG-CRG	2022-05-22	5416	5313	0	na
GCA_041920845.1	PRJNA1098507	SAMN40910635	na	na	573	573	Klebsiella pneumoniae	strain=NK_H1_040	na	latest	Complete Genome	Major	Full	2024-09-14	ASM4192084v1	Stavanger University Hospital	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/920/845/GCA_041920845.1_ASM4192084v1	from large multi-isolate project	na	na	haploid	bacteria	5628259	5628259	57.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-26	5516	5280	125	na
GCA_964262765.1	PRJEB77420	SAMEA115941579	na	na	573	573	Klebsiella pneumoniae	na	S1-39522	latest	Complete Genome	Major	Full	2025-01-03	S1-39522 assembly	Lausanne University Hospital	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/262/765/GCA_964262765.1_S1-39522_assembly	contaminated; unverified source organism; genome length too small	na	na	haploid	bacteria	166845	166845	51.000000	1	1	1	na	na		0	0	0	na
GCA_030389985.1	PRJNA788509	SAMN35878159	na	na	573	573	Klebsiella pneumoniae	strain=K014	na	latest	Complete Genome	Major	Full	2023-07-03	ASM3038998v1	Northwestern University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/389/985/GCA_030389985.1_ASM3038998v1	from large multi-isolate project	na	na	haploid	bacteria	5828621	5828621	57.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-06-26	5668	5405	123	na
GCA_051015825.1	PRJNA1173860	SAMN44320452	na	na	573	573	Klebsiella pneumoniae	strain=HV_Kp_55	na	latest	Complete Genome	Major	Full	2025-06-21	ASM5101582v1	The First Affiliated Hospital of Nanchang University, Nanchang University	GCF_051015825.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/015/825/GCA_051015825.1_ASM5101582v1	na	na	na	haploid	bacteria	5386155	5386155	57.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-10-21	5187	4948	120	8418058
GCA_012030545.2	PRJNA395086	SAMN14453496	na	na	573	573	Klebsiella pneumoniae	strain=NU-CRE213	na	latest	Complete Genome	Major	Full	2020-09-22	ASM1203054v2	Northwestern University Feinberg School of Medicine	GCF_012030545.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/030/545/GCA_012030545.2_ASM1203054v2	na	na	na	haploid	bacteria	5740746	5740746	57.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-09-14	5746	5541	124	na
GCA_026153135.1	PRJNA646837	SAMEA3357157	na	na	573	573	Klebsiella pneumoniae	strain=INF300	na	latest	Complete Genome	Major	Full	2022-11-12	ASM2615313v1	Monash University	GCF_026153135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/153/135/GCA_026153135.1_ASM2615313v1	from large multi-isolate project	na	na	haploid	bacteria	5630033	5630033	57.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-11-03	5548	5268	128	na
GCA_003074015.1	PRJNA316321	SAMN07291519	na	na	573	573	Klebsiella pneumoniae	strain=AR376	na	latest	Complete Genome	Major	Full	2018-04-30	ASM307401v1	FDA/CDC	GCF_003074015.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/074/015/GCA_003074015.1_ASM307401v1	na	na	na	haploid	bacteria	5675659	5675659	57.000000	5	5	5	IGS, University of Maryland, Baltimore	Annotation submitted by IGS, University of Maryland, Baltimore	2018-06-01	5657	5545	111	na
GCA_041858985.1	PRJNA1098507	SAMN40910812	na	na	573	573	Klebsiella pneumoniae	strain=KGVETS-2019-01-4848	na	latest	Complete Genome	Major	Full	2024-09-05	ASM4185898v1	Stavanger University Hospital	GCF_041858985.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/858/985/GCA_041858985.1_ASM4185898v1	from large multi-isolate project	na	na	haploid	bacteria	5618962	5618962	57.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-26	5553	5281	128	na
GCA_901422065.1	PRJEB6403	SAMEA3492649	na	na	573	573	Klebsiella pneumoniae	strain=NCTC9157	na	latest	Complete Genome	Major	Full	2019-05-11	40345_F01	SC	GCF_901422065.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/901/422/065/GCA_901422065.1_40345_F01	na	na	na	haploid	bacteria	5208158	5208158	57.500000	1	1	1	SC	Annotation submitted by SC	2019-05-11	4904	4789	115	na
GCA_003597755.1	PRJNA396106	SAMN07421000	na	na	573	573	Klebsiella pneumoniae	strain=ST307PT01	na	latest	Complete Genome	Major	Full	2018-09-26	ASM359775v1	Yonsei University College of Medicine	GCF_003597755.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/597/755/GCA_003597755.1_ASM359775v1	na	na	na	haploid	bacteria	5613520	5613520	57.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2017-08-17	5635	5286	125	na
GCA_018140695.1	PRJNA353728	SAMN18793507	na	na	573	573	Klebsiella pneumoniae	strain=090515	na	latest	Complete Genome	Major	Full	2021-04-26	ASM1814069v1	West China Hospital, Sichuan University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/140/695/GCA_018140695.1_ASM1814069v1	from large multi-isolate project	na	na	haploid	bacteria	5411830	5411830	57.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-04-20	5272	5025	119	na
GCA_046736225.1	PRJNA1062784	SAMN39321920	na	na	573	573	Klebsiella pneumoniae	strain=GN4146	na	latest	Complete Genome	Major	Full	2025-01-16	ASM4673622v1	Public Health Ontario	GCF_046736225.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/736/225/GCA_046736225.1_ASM4673622v1	na	na	na	haploid	bacteria	5446616	5446616	57.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-01-10	5345	5082	126	na
GCA_000220485.1	PRJNA67293	SAMN02603582	na	na	1049565	573	Klebsiella pneumoniae KCTC 2242	strain=KCTC 2242	na	latest	Complete Genome	Major	Full	2011-07-12	ASM22048v1	Macrogen Inc.	GCF_000220485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/220/485/GCA_000220485.1_ASM22048v1	na	na	na	haploid	bacteria	5462423	5462423	57.500000	2	2	2	Macrogen Inc.	Annotation submitted by Macrogen Inc.	2016-07-25	5264	5152	112	22535926
GCA_022435055.1	PRJNA658369	SAMN15869035	na	na	573	573	Klebsiella pneumoniae	strain=ARLG-4860	na	latest	Complete Genome	Major	Full	2022-03-01	ASM2243505v1	Hackensack-Meridian Health Center for Discovery and Innovation	GCF_022435055.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/435/055/GCA_022435055.1_ASM2243505v1	from large multi-isolate project	na	na	haploid	bacteria	5718631	5718631	57.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-01-11	5689	5471	125	na
GCA_001902195.1	PRJNA355274	SAMN06067846	na	na	573	573	Klebsiella pneumoniae	strain=MNCRE78	na	latest	Complete Genome	Major	Full	2016-12-13	ASM190219v1	University of Minnesota	GCF_001902195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/902/195/GCA_001902195.1_ASM190219v1	na	na	na	haploid	bacteria	5778465	5778465	57.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2016-12-07	6090	5813	123	na
GCA_033868275.1	PRJNA1033641	SAMN38040199	na	na	573	573	Klebsiella pneumoniae	strain=59	na	latest	Complete Genome	Major	Full	2023-11-21	ASM3386827v1	Zhejiang Provincial People's Hospital	GCF_033868275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/868/275/GCA_033868275.1_ASM3386827v1	na	na	na	haploid	bacteria	5634660	5634660	57.000000	10	10	10	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-11-15	5526	5229	122	na
GCA_001936035.1	PRJNA279657	SAMN03455977	na	na	573	573	Klebsiella pneumoniae	strain=ATCC 35657	na	latest	Complete Genome	Major	Full	2017-01-05	ASM193603v1	NHGRI	GCF_001936035.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/936/035/GCA_001936035.1_ASM193603v1	na	na	na	haploid	bacteria	5387970	5387970	57.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2016-04-06	5337	5157	126	na
GCA_040703115.1	PRJNA1131755	SAMN42318133	na	na	573	573	Klebsiella pneumoniae	strain=TY-24	na	latest	Complete Genome	Major	Full	2024-07-14	ASM4070311v1	JiLin Agricultural Science and Technology University	GCF_040703115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/703/115/GCA_040703115.1_ASM4070311v1	na	na	na	haploid	bacteria	5334254	5334254	57.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-07-08	5200	4996	123	na
GCA_050245135.1	PRJNA1136676	SAMN42539262	na	na	573	573	Klebsiella pneumoniae	strain=A28400	na	latest	Complete Genome	Major	Full	2025-05-07	ASM5024513v1	University Hospital Muenster	GCF_050245135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/245/135/GCA_050245135.1_ASM5024513v1	na	na	na	haploid	bacteria	5439550	5439550	57.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-02-18	5307	5010	122	na
GCA_025397975.1	PRJNA613645	SAMN30825845	na	na	573	573	Klebsiella pneumoniae	strain=K28074	na	latest	Complete Genome	Major	Full	2022-09-24	ASM2539797v1	GensKey Gene Technology Co. Ltd.	GCF_025397975.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/397/975/GCA_025397975.1_ASM2539797v1	na	na	na	haploid	bacteria	5399980	5399980	57.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-09-16	5348	5114	121	na
GCA_022434355.1	PRJNA658369	SAMN17131924	na	na	573	573	Klebsiella pneumoniae	strain=ARLG-8043	na	latest	Complete Genome	Major	Full	2022-03-01	ASM2243435v1	Hackensack-Meridian Health Center for Discovery and Innovation	GCF_022434355.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/434/355/GCA_022434355.1_ASM2243435v1	from large multi-isolate project	na	na	haploid	bacteria	5572894	5572894	57.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-01-11	5521	5325	124	na
GCA_045348725.1	PRJNA1134078	SAMN42392497	na	na	573	573	Klebsiella pneumoniae	strain=STS33-E	na	latest	Complete Genome	Major	Full	2024-07-24	ASM4534872v1	University of Zurich	GCF_045348725.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/348/725/GCA_045348725.1_ASM4534872v1	na	na	na	haploid	bacteria	5533688	5533688	57.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-07-18	5419	5166	124	na
GCA_030387825.1	PRJNA788509	SAMN35878174	na	na	573	573	Klebsiella pneumoniae	strain=OC1116	na	latest	Complete Genome	Major	Full	2023-07-03	ASM3038782v1	Northwestern University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/387/825/GCA_030387825.1_ASM3038782v1	from large multi-isolate project	na	na	haploid	bacteria	5697375	5697375	57.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-06-26	5637	5368	127	na
GCA_026256325.1	PRJNA646837	SAMEA3357113	na	na	573	573	Klebsiella pneumoniae	strain=INF177	na	latest	Complete Genome	Major	Full	2022-11-21	ASM2625632v1	Monash University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/256/325/GCA_026256325.1_ASM2625632v1	from large multi-isolate project	na	na	haploid	bacteria	5756166	5756166	57.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-11-08	5645	5400	124	na
GCA_044349345.1	PRJNA929672	SAMN32988077	na	na	573	573	Klebsiella pneumoniae	strain=FUJ80051	na	latest	Complete Genome	Major	Full	2024-11-04	ASM4434934v1	Fujita Health University	GCF_044349345.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/349/345/GCA_044349345.1_ASM4434934v1	na	na	na	haploid	bacteria	5615310	5615310	57.000000	8	8	8	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-03-15	5552	5246	122	na
GCA_029625055.1	PRJNA949681	SAMN33954880	na	na	573	573	Klebsiella pneumoniae	strain=UHD-45_PH	na	latest	Complete Genome	Major	Full	2023-04-09	ASM2962505v1	Bournemouth University	GCF_029625055.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/625/055/GCA_029625055.1_ASM2962505v1	na	na	na	haploid	bacteria	5566822	5566822	57.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-03-31	5417	5151	125	na
GCA_052402505.1	PRJNA1102395	SAMN41036205	na	na	573	573	Klebsiella pneumoniae	strain=17AR1548	na	latest	Complete Genome	Major	Full	2025-09-02	ASM5240250v1	Health & Environment, Institute of Environmental Science and Research	GCF_052402505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/402/505/GCA_052402505.1_ASM5240250v1	na	na	na	haploid	bacteria	5679531	5679531	57.000000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-07-16	5673	5412	117	na
GCA_041860945.1	PRJNA835677	SAMN28626318	na	na	573	573	Klebsiella pneumoniae	strain=Kpn727	na	latest	Complete Genome	Major	Full	2024-09-07	ASM4186094v1	Norwegian Veterinary Institute	GCF_041860945.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/860/945/GCA_041860945.1_ASM4186094v1	na	na	na	haploid	bacteria	5618962	5618962	57.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-26	5553	5281	128	na
GCA_041765115.1	PRJNA1098507	SAMN40910500	na	na	573	573	Klebsiella pneumoniae	strain=KP_NORM_URN_2015_109358	na	latest	Complete Genome	Major	Full	2024-09-05	ASM4176511v1	Stavanger University Hospital	GCF_041765115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/765/115/GCA_041765115.1_ASM4176511v1	from large multi-isolate project	na	na	haploid	bacteria	5527779	5527779	57.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-26	5397	5142	123	na
GCA_904866545.1	PRJNA646837	SAMEA3357194	na	na	573	573	Klebsiella pneumoniae	na	INF232-sc-2280123	latest	Complete Genome	Major	Full	2020-11-01	INF232	Monash University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/866/545/GCA_904866545.1_INF232	unverified source organism	na	na	haploid	bacteria	5590240	5590240	57.000000	3	3	3	na	na		0	0	0	na
GCA_041926655.1	PRJNA1098507	SAMN40910521	na	na	573	573	Klebsiella pneumoniae	strain=T7-007	na	latest	Complete Genome	Major	Full	2024-09-14	ASM4192665v1	Stavanger University Hospital	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/926/655/GCA_041926655.1_ASM4192665v1	from large multi-isolate project	na	na	haploid	bacteria	5686073	5686073	57.000000	8	8	8	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-26	5679	5392	124	na
GCA_905218995.2	PRJEB42440	SAMEA7853250	na	na	573	573	Klebsiella pneumoniae	na	307	latest	Complete Genome	Major	Full	2022-05-22	AI2638v1_cp	CNAG-CRG	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/218/995/GCA_905218995.2_AI2638v1_cp	from large multi-isolate project	na	na	haploid	bacteria	5623125	5623125	57.000000	5	5	5	CNAG-CRG	Annotation submitted by CNAG-CRG	2022-05-17	5385	5225	0	na
GCA_043950295.1	PRJNA1169829	SAMN44084058	na	na	573	573	Klebsiella pneumoniae	strain=KP05_UID2108280005	na	latest	Complete Genome	Major	Full	2024-10-23	KP05_UID2108280005	Chulalongkorn University	GCF_043950295.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/950/295/GCA_043950295.1_KP05_UID2108280005	na	na	na	haploid	bacteria	5737925	5737925	57.000000	5	5	5	na	na		0	0	0	na
GCA_905232735.2	PRJEB42440	SAMEA7962782	na	na	573	573	Klebsiella pneumoniae	na	5000	latest	Complete Genome	Major	Full	2022-05-24	AI2754v5_cp	CNAG-CRG	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/232/735/GCA_905232735.2_AI2754v5_cp	from large multi-isolate project	na	na	haploid	bacteria	5733629	5733629	57.000000	5	5	5	CNAG-CRG	Annotation submitted by CNAG-CRG	2022-05-22	5443	5443	0	na
GCA_002966875.1	PRJNA421241	SAMN08135572	na	na	573	573	Klebsiella pneumoniae	strain=HZW25	na	latest	Complete Genome	Major	Full	2018-03-02	ASM296687v1	The First Affiliated Hospital College of Medicine Zhejiang University	GCF_002966875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/966/875/GCA_002966875.1_ASM296687v1	annotation fails completeness check	na	na	haploid	bacteria	5604335	5604335	57.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2017-12-07	5776	5141	126	na
GCA_904863155.1	PRJNA646837	SAMEA3357041	na	na	573	573	Klebsiella pneumoniae	na	INF058-sc-2279968	latest	Complete Genome	Major	Full	2020-11-01	INF058	Monash University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/863/155/GCA_904863155.1_INF058	unverified source organism	na	na	haploid	bacteria	5880537	5880537	57.000000	2	2	2	na	na		0	0	0	na
GCA_046628005.1	PRJNA1202716	SAMN45963669	na	na	573	573	Klebsiella pneumoniae	strain=LAhvKp31	na	latest	Complete Genome	Major	Full	2025-01-14	ASM4662800v1	National Yang Ming Chiao Tung University	GCF_046628005.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/628/005/GCA_046628005.1_ASM4662800v1	na	na	na	haploid	bacteria	5468180	5468180	57.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-01-07	5334	5029	124	na
GCA_041860765.1	PRJNA1098507	SAMN40910398	na	na	573	573	Klebsiella pneumoniae	strain=KP_NORM_BLD_2008_54367	na	latest	Complete Genome	Major	Full	2024-09-06	ASM4186076v1	Stavanger University Hospital	GCF_041860765.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/860/765/GCA_041860765.1_ASM4186076v1	from large multi-isolate project	na	na	haploid	bacteria	5565045	5565045	57.000000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-26	5529	5239	126	na
GCA_035584575.1	PRJNA1054978	SAMN38937583	na	na	573	573	Klebsiella pneumoniae	strain=KP3682	na	latest	Complete Genome	Major	Full	2024-01-11	ASM3558457v1	Binzhou University	GCF_035584575.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/584/575/GCA_035584575.1_ASM3558457v1	na	na	na	haploid	bacteria	5917445	5917445	57.000000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-01-04	5967	5661	122	na
GCA_033807415.1	PRJNA1019652	SAMN37501186	na	na	573	573	Klebsiella pneumoniae	strain=KP2094	na	latest	Complete Genome	Major	Full	2023-11-20	ASM3380741v1	Zhongnan Hospital of Wuhan University	GCF_033807415.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/807/415/GCA_033807415.1_ASM3380741v1	na	na	na	haploid	bacteria	5787913	5787913	57.000000	7	7	7	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-11-13	5713	5417	127	38844513
