#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_001048035.2	PRJEB3215	SAMEA2072815	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=ERL103914	na	latest	Complete Genome	Major	Full	2017-08-04	ERL103914	SC	GCF_001048035.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/048/035/GCA_001048035.2_ERL103914	RefSeq annotation failed	na	na	haploid	bacteria	4758451	4758451	52.000000	1	1	1	na	na		0	0	0	na
GCA_047777935.1	PRJNA561493	SAMN46684701	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	na	GIMC1999:Salty24446_1972	latest	Complete Genome	Major	Full	2025-02-15	ASM4777793v1	N.F.Gamaleya National Research Center for Epidemiology and Microbiology	GCF_047777935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/777/935/GCA_047777935.1_ASM4777793v1	na	na	na	haploid	bacteria	4772289	4772289	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-02-07	4693	4264	105	na
GCA_003717215.1	PRJNA474465	SAMN09320518	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=311189_212186	na	latest	Complete Genome	Major	Full	2018-11-07	ASM371721v1	LNCC	GCF_003717215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/717/215/GCA_003717215.1_ASM371721v1	na	na	na	haploid	bacteria	5001887	5001887	52.000000	2	2	2	LNCC	Annotation submitted by LNCC	2018-11-07	4544	4442	102	na
GCA_003717715.1	PRJNA474465	SAMN09320559	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=343077_214162	na	latest	Complete Genome	Major	Full	2018-11-07	ASM371771v1	LNCC	GCF_003717715.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/717/715/GCA_003717715.1_ASM371771v1	na	na	na	haploid	bacteria	4814028	4814028	52.000000	1	1	1	LNCC	Annotation submitted by LNCC	2018-11-07	4350	4247	102	na
GCA_003717875.1	PRJNA474465	SAMN09320551	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=343076_253155	na	latest	Complete Genome	Major	Full	2018-11-07	ASM371787v1	LNCC	GCF_003717875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/717/875/GCA_003717875.1_ASM371787v1	na	na	na	haploid	bacteria	4898293	4898293	52.000000	2	2	2	LNCC	Annotation submitted by LNCC	2018-11-07	4460	4355	105	na
GCA_003718375.1	PRJNA474465	SAMN09320577	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=343078_256191	na	latest	Complete Genome	Major	Full	2018-11-07	ASM371837v1	LNCC	GCF_003718375.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/718/375/GCA_003718375.1_ASM371837v1	na	na	na	haploid	bacteria	4795890	4795890	52.000000	1	1	1	LNCC	Annotation submitted by LNCC	2018-11-07	4325	4221	104	na
GCA_003718235.1	PRJNA474465	SAMN09320533	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=311189_232103	na	latest	Complete Genome	Major	Full	2018-11-07	ASM371823v1	LNCC	GCF_003718235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/718/235/GCA_003718235.1_ASM371823v1	na	na	na	haploid	bacteria	4778368	4778368	52.000000	1	1	1	LNCC	Annotation submitted by LNCC	2018-11-07	4297	4194	103	na
GCA_001134605.2	PRJEB3215	SAMEA1964467	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=MDUST305	na	latest	Complete Genome	Major	Full	2021-11-01	10541_2#31	Wellcome Sanger Institute	GCF_001134605.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/134/605/GCA_001134605.2_10541_2_31	na	na	na	haploid	bacteria	4796602	4796602	52.000000	1	1	1	Wellcome Sanger Institute	Annotation submitted by Wellcome Sanger Institute	2021-11-01	4740	4637	103	na
GCA_001362095.2	PRJEB3215	SAMEA2072676	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=ERL034151	na	latest	Complete Genome	Major	Full	2017-08-04	034151_4	SC	GCF_001362095.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/362/095/GCA_001362095.2_034151_4	RefSeq annotation failed	na	na	haploid	bacteria	4835677	4835677	52.000000	1	1	1	na	na		0	0	0	na
GCA_003718075.1	PRJNA474465	SAMN09320541	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=311189_282186	na	latest	Complete Genome	Major	Full	2018-11-07	ASM371807v1	LNCC	GCF_003718075.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/718/075/GCA_003718075.1_ASM371807v1	na	na	na	haploid	bacteria	4906662	4906662	52.000000	2	2	2	LNCC	Annotation submitted by LNCC	2018-11-07	4451	4347	101	na
GCA_001106745.2	PRJEB3215	SAMEA2067822	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=UI2120	na	latest	Complete Genome	Major	Full	2017-08-04	UI_2120	SC	GCF_001106745.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/106/745/GCA_001106745.2_UI_2120	RefSeq annotation failed	na	na	haploid	bacteria	4765548	4765548	52.000000	1	1	1	na	na		0	0	0	na
GCA_030254665.1	PRJNA935358	SAMN33313071	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=2027-2019_CO_04_Copr1	na	latest	Complete Genome	Major	Full	2023-06-12	ASM3025466v1	University of Maryland School of Medicine, Institute for Genome Sciences	GCF_030254665.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/254/665/GCA_030254665.1_ASM3025466v1	na	na	na	haploid	bacteria	4780113	4780113	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-03-23	4720	4294	112	na
GCA_001597795.2	PRJNA306708	SAMN04361532	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=CMCST_CEPR_1	na	latest	Complete Genome	Major	Full	2020-06-24	ASM159779v2	Christian Medical College	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/597/795/GCA_001597795.2_ASM159779v2	many frameshifted proteins	na	na	haploid	bacteria	4917159	4917159	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-05-22	4827	4290	127	na
GCA_940631035.1	PRJEB52538	SAMEA14291301	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=BRD948	na	latest	Complete Genome	Major	Full	2022-05-11	BRD948_7	Quadram Institute Bioscience	GCF_940631035.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/940/631/035/GCA_940631035.1_BRD948_7	na	na	na	haploid	bacteria	4790262	4790262	52.000000	1	1	1	na	na		0	0	0	na
GCA_007424245.2	PRJNA248792	SAMN10907658	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=681355	na	latest	Complete Genome	Major	Full	2021-09-24	ASM742424v2	Public Health England	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/424/245/GCA_007424245.2_ASM742424v2	from large multi-isolate project	na	na	haploid	bacteria	4880903	4880903	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-09-14	4818	4417	114	na
GCA_003718455.1	PRJNA474465	SAMN09320573	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=343078_211126	na	latest	Complete Genome	Major	Full	2018-11-07	ASM371845v1	LNCC	GCF_003718455.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/718/455/GCA_003718455.1_ASM371845v1	na	na	na	haploid	bacteria	4906454	4906454	52.000000	2	2	2	LNCC	Annotation submitted by LNCC	2018-11-07	4449	4346	100	na
GCA_001104165.2	PRJEB3215	SAMEA2072798	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=SGB89	na	latest	Complete Genome	Major	Full	2017-08-04	E00-7866	SC	GCF_001104165.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/104/165/GCA_001104165.2_E00-7866	RefSeq annotation failed	na	na	haploid	bacteria	4777711	4777711	52.000000	1	1	1	na	na		0	0	0	na
GCA_003716995.1	PRJNA474465	SAMN09320528	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=311189_221186	na	latest	Complete Genome	Major	Full	2018-11-07	ASM371699v1	LNCC	GCF_003716995.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/716/995/GCA_003716995.1_ASM371699v1	na	na	na	haploid	bacteria	5000268	5000268	52.000000	2	2	2	LNCC	Annotation submitted by LNCC	2018-11-07	4537	4436	101	na
GCA_003717615.1	PRJNA474465	SAMN09320564	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=343077_260153	na	latest	Complete Genome	Major	Full	2018-11-07	ASM371761v1	LNCC	GCF_003717615.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/717/615/GCA_003717615.1_ASM371761v1	na	na	na	haploid	bacteria	4875582	4875582	52.000000	2	2	2	LNCC	Annotation submitted by LNCC	2018-11-07	4395	4291	104	na
GCA_030254785.1	PRJNA935358	SAMN33313052	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=424-2019_CI	na	latest	Complete Genome	Major	Full	2023-06-12	ASM3025478v1	University of Maryland School of Medicine, Institute for Genome Sciences	GCF_030254785.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/254/785/GCA_030254785.1_ASM3025478v1	na	na	na	haploid	bacteria	4777787	4777787	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-03-23	4709	4288	110	na
GCA_003718255.1	PRJNA474465	SAMN09320532	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=311189_231186	na	latest	Complete Genome	Major	Full	2018-11-07	ASM371825v1	LNCC	GCF_003718255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/718/255/GCA_003718255.1_ASM371825v1	na	na	na	haploid	bacteria	4914136	4914136	52.000000	2	2	2	LNCC	Annotation submitted by LNCC	2018-11-07	4460	4358	99	na
GCA_003718635.1	PRJNA474465	SAMN09320525	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=311189_218186	na	latest	Complete Genome	Major	Full	2018-11-07	ASM371863v1	LNCC	GCF_003718635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/718/635/GCA_003718635.1_ASM371863v1	na	na	na	haploid	bacteria	5003831	5003831	52.000000	2	2	2	LNCC	Annotation submitted by LNCC	2018-11-07	4543	4441	102	na
GCA_000195995.1	PRJNA236	SAMEA1705914	na	na	220341	28901	Salmonella enterica subsp. enterica serovar Typhi str. CT18	strain=CT18	na	latest	Complete Genome	Major	Full	2003-05-06	ASM19599v1	Sanger Institute	GCF_000195995.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/195/995/GCA_000195995.1_ASM19599v1	na	na	na	haploid	bacteria	5133713	5133713	52.000000	3	3	3	Sanger Institute	Annotation submitted by Sanger Institute	2016-07-26	4926	4702	12	11677608
GCA_030254745.1	PRJNA935358	SAMN33313068	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=1521-2017_CO_04	na	latest	Complete Genome	Major	Full	2023-06-12	ASM3025474v1	University of Maryland School of Medicine, Institute for Genome Sciences	GCF_030254745.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/254/745/GCA_030254745.1_ASM3025474v1	na	na	na	haploid	bacteria	4833474	4833474	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-03-23	4751	4322	110	na
GCA_003717915.1	PRJNA474465	SAMN09320549	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=343076_249107	na	latest	Complete Genome	Major	Full	2018-11-07	ASM371791v1	LNCC	GCF_003717915.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/717/915/GCA_003717915.1_ASM371791v1	na	na	na	haploid	bacteria	4875739	4875739	52.000000	2	2	2	LNCC	Annotation submitted by LNCC	2018-11-07	4393	4291	102	na
GCA_001122625.2	PRJEB3215	SAMEA2145578	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=MDUST255	na	latest	Complete Genome	Major	Full	2021-11-01	10492_1#47	Wellcome Sanger Institute	GCF_001122625.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/122/625/GCA_001122625.2_10492_1_47	na	na	na	haploid	bacteria	4797669	4797669	52.000000	1	1	1	Wellcome Sanger Institute	Annotation submitted by Wellcome Sanger Institute	2021-11-01	4745	4642	103	na
GCA_003717815.1	PRJNA474465	SAMN09320554	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=343077_211171	na	latest	Complete Genome	Major	Full	2018-11-07	ASM371781v1	LNCC	GCF_003717815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/717/815/GCA_003717815.1_ASM371781v1	na	na	na	haploid	bacteria	4874717	4874717	52.000000	2	2	2	LNCC	Annotation submitted by LNCC	2018-11-07	4390	4292	98	na
GCA_041682155.1	PRJNA1127853	SAMN42021412	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=BKQU3X	na	latest	Complete Genome	Major	Full	2024-08-30	ASM4168215v1	Malawi Liverpool Wellcome Programme	GCF_041682155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/682/155/GCA_041682155.1_ASM4168215v1	na	na	na	haploid	bacteria	4969405	4969405	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-07-08	4915	4472	111	na
GCA_940618755.1	PRJEB52538	SAMEA14291300	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=BRD948	na	latest	Complete Genome	Major	Full	2022-05-11	BRD948_WT	Quadram Institute Bioscience	GCF_940618755.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/940/618/755/GCA_940618755.1_BRD948_WT	na	na	na	haploid	bacteria	4790681	4790681	52.000000	1	1	1	na	na		0	0	0	na
GCA_003429465.1	PRJNA398278	SAMN07507058	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=Ty21a	na	latest	Complete Genome	Major	Full	2018-08-28	ASM342946v1	Protein Potential LLC	GCF_003429465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/429/465/GCA_003429465.1_ASM342946v1	na	na	na	haploid	bacteria	4791341	4791341	52.000000	1	1	1	Protein Potential LLC	Annotation submitted by Protein Potential LLC	2018-08-28	5005	4851	100	na
GCA_030254765.1	PRJNA935358	SAMN33313064	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=1521-2017_CI	na	latest	Complete Genome	Major	Full	2023-06-12	ASM3025476v1	University of Maryland School of Medicine, Institute for Genome Sciences	GCF_030254765.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/254/765/GCA_030254765.1_ASM3025476v1	na	na	na	haploid	bacteria	4832976	4832976	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-03-23	4775	4344	110	na
GCA_003717075.1	PRJNA474465	SAMN09320522	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=311189_216103	na	latest	Complete Genome	Major	Full	2018-11-07	ASM371707v1	LNCC	GCF_003717075.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/717/075/GCA_003717075.1_ASM371707v1	na	na	na	haploid	bacteria	4906132	4906132	52.000000	2	2	2	LNCC	Annotation submitted by LNCC	2018-11-07	4458	4356	102	na
GCA_044999555.1	PRJEB62461	SAMN44486296	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=Toprani	na	latest	Complete Genome	Major	Full	2024-11-18	ASM4499955v1	CHRISTIAN MEDICAL COLLEGE	GCF_044999555.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/999/555/GCA_044999555.1_ASM4499955v1	na	na	na	haploid	bacteria	4938941	4938941	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-11-08	4925	4481	112	na
GCA_003718515.1	PRJNA474465	SAMN09320570	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=343077_292148	na	latest	Complete Genome	Major	Full	2018-11-07	ASM371851v1	LNCC	GCF_003718515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/718/515/GCA_003718515.1_ASM371851v1	na	na	na	haploid	bacteria	4800586	4800586	52.000000	1	1	1	LNCC	Annotation submitted by LNCC	2018-11-07	4327	4222	101	na
GCA_001119245.2	PRJEB3215	SAMEA1930246	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=76-1292	na	latest	Complete Genome	Major	Full	2017-08-04	76_1292	SC	GCF_001119245.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/119/245/GCA_001119245.2_76_1292	RefSeq annotation failed	na	na	haploid	bacteria	4761738	4761738	52.000000	1	1	1	na	na		0	0	0	na
GCA_003717655.1	PRJNA474465	SAMN09320562	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=343077_228157	na	latest	Complete Genome	Major	Full	2018-11-07	ASM371765v1	LNCC	GCF_003717655.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/717/655/GCA_003717655.1_ASM371765v1	na	na	na	haploid	bacteria	4914114	4914114	52.000000	2	2	2	LNCC	Annotation submitted by LNCC	2018-11-07	4470	4366	101	na
GCA_001362195.2	PRJEB3215	SAMEA2072793	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=H12ESR00755-001A	na	latest	Complete Genome	Major	Full	2017-08-04	H12ESR00755-001A	SC	GCF_001362195.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/362/195/GCA_001362195.2_H12ESR00755-001A	RefSeq annotation failed	na	na	haploid	bacteria	4787723	4787723	52.000000	1	1	1	na	na		0	0	0	na
GCA_003717835.1	PRJNA474465	SAMN09320553	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=343076_294172	na	latest	Complete Genome	Major	Full	2018-11-07	ASM371783v1	LNCC	GCF_003717835.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/717/835/GCA_003717835.1_ASM371783v1	na	na	na	haploid	bacteria	4915877	4915877	52.000000	2	2	2	LNCC	Annotation submitted by LNCC	2018-11-07	4468	4362	103	na
GCA_001163025.2	PRJEB3215	SAMEA2072794	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=H12ESR04734-001A	na	latest	Complete Genome	Major	Full	2017-08-04	H12ESR04734-001A	SC	GCF_001163025.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/163/025/GCA_001163025.2_H12ESR04734-001A	RefSeq annotation failed	na	na	haploid	bacteria	4843068	4843068	52.000000	1	1	1	na	na		0	0	0	na
GCA_900205255.1	PRJEB5919	SAMEA3109638	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	na	1554-sc-2165329	latest	Complete Genome	Major	Full	2017-08-04	1554	SC	GCF_900205255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/205/255/GCA_900205255.1_1554	na	na	na	haploid	bacteria	4765638	4765638	52.000000	1	1	1	na	na		0	0	0	na
GCA_901457615.1	PRJEB32272	SAMEA5577690	na	na	209261	28901	Salmonella enterica subsp. enterica serovar Typhi str. Ty2	strain=4316STDY6559669	na	latest	Complete Genome	Major	Full	2019-05-11	ERS3381924	SC	GCF_901457615.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/901/457/615/GCA_901457615.1_ERS3381924	na	na	na	haploid	bacteria	4839011	4839011	52.000000	1	1	1	SC	Annotation submitted by SC	2019-05-11	4731	4629	102	na
GCA_011117275.2	PRJNA186035	SAMN03700930	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=CFSAN001004	na	latest	Complete Genome	Major	Full	2021-05-21	ASM1111727v2	Center for Food Safety and Applied Nutrition	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/117/275/GCA_011117275.2_ASM1111727v2	from large multi-isolate project	na	na	haploid	bacteria	4787779	4787779	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-11	4703	4338	111	na
GCA_009734305.1	PRJNA478278	SAMN13219579	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=R19.2839	na	latest	Complete Genome	Major	Full	2019-12-09	ASM973430v1	Centers for Disease Control, Taiwan	GCF_009734305.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/734/305/GCA_009734305.1_ASM973430v1	na	na	na	haploid	bacteria	4896053	4896053	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-12-02	4809	4438	111	na
GCA_001362135.2	PRJEB3215	SAMEA2072788	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=ERL11909	na	latest	Complete Genome	Major	Full	2017-08-04	11909_3	SC	GCF_001362135.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/362/135/GCA_001362135.2_11909_3	RefSeq annotation failed	na	na	haploid	bacteria	4759919	4759919	52.000000	3	3	3	na	na		0	0	0	na
GCA_001148125.2	PRJEB3215	SAMEA2072494	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=ERL024120	na	latest	Complete Genome	Major	Full	2017-08-04	ERL024120	SC	GCF_001148125.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/148/125/GCA_001148125.2_ERL024120	RefSeq annotation failed	na	na	haploid	bacteria	4636142	4636142	52.000000	1	1	1	na	na		0	0	0	na
GCA_039830155.1	PRJNA1107116	SAMN41159978	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=12013191	na	latest	Complete Genome	Major	Full	2024-05-25	STY 12013191	Sheba Medical Center	GCF_039830155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/830/155/GCA_039830155.1_STY_12013191	na	na	na	haploid	bacteria	4890129	4890129	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-05-17	4832	4379	112	na
GCA_003717055.1	PRJNA474465	SAMN09320523	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=311189_217103	na	latest	Complete Genome	Major	Full	2018-11-07	ASM371705v1	LNCC	GCF_003717055.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/717/055/GCA_003717055.1_ASM371705v1	na	na	na	haploid	bacteria	4778473	4778473	52.000000	1	1	1	LNCC	Annotation submitted by LNCC	2018-11-07	4294	4195	99	na
GCA_900205265.1	PRJEB5919	SAMEA2564024	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	na	lupe_GEN0059-sc-1979081	latest	Complete Genome	Major	Full	2017-08-04	lupe_GEN0059_5	SC	GCF_900205265.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/205/265/GCA_900205265.1_lupe_GEN0059_5	na	na	na	haploid	bacteria	4795199	4795199	52.000000	1	1	1	na	na		0	0	0	na
GCA_003719215.1	PRJNA474465	SAMN09320534	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=311189_239103	na	latest	Complete Genome	Major	Full	2018-11-07	ASM371921v1	LNCC	GCF_003719215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/719/215/GCA_003719215.1_ASM371921v1	na	na	na	haploid	bacteria	4778864	4778864	52.000000	1	1	1	LNCC	Annotation submitted by LNCC	2018-11-07	4293	4194	99	na
GCA_001317685.2	PRJEB1398	SAMEA1904372	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=OVG_041	na	latest	Complete Genome	Major	Full	2017-08-04	Quail_strain_86	SC	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/317/685/GCA_001317685.2_Quail_strain_86	RefSeq annotation failed; missing tRNA genes	na	na	haploid	bacteria	4648949	4648949	52.000000	1	1	1	na	na		0	0	0	na
GCA_035320755.1	PRJNA1052682	SAMN38842481	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=11	na	latest	Complete Genome	Major	Full	2024-01-09	ASM3532075v1	RARI	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/320/755/GCA_035320755.1_ASM3532075v1	annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	4771161	4771161	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-01-03	4722	3820	111	na
GCA_001357935.2	PRJEB3215	SAMEA1930249	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=80-2002	na	latest	Complete Genome	Major	Full	2017-08-04	80_2002	SC	GCF_001357935.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/357/935/GCA_001357935.2_80_2002	RefSeq annotation failed	na	na	haploid	bacteria	4994720	4994720	52.000000	2	2	2	na	na		0	0	0	na
GCA_900205245.2	PRJEB5919	SAMEA2564026	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	na	ISP_03_07467_SGB110-sc-1979083	latest	Complete Genome	Major	Full	2017-08-15	28930_B01_2	Wellcome Sanger Institute	GCF_900205245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/205/245/GCA_900205245.2_28930_B01_2	na	na	na	haploid	bacteria	5011152	5011152	52.000000	2	2	2	na	na		0	0	0	na
GCA_003718115.1	PRJNA474465	SAMN09320539	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=311189_268186	na	latest	Complete Genome	Major	Full	2018-11-07	ASM371811v1	LNCC	GCF_003718115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/718/115/GCA_003718115.1_ASM371811v1	na	na	na	haploid	bacteria	4914387	4914387	52.000000	2	2	2	LNCC	Annotation submitted by LNCC	2018-11-07	4470	4364	103	na
GCA_003717135.1	PRJNA474465	SAMN09320519	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=311189_213186	na	latest	Complete Genome	Major	Full	2018-11-07	ASM371713v1	LNCC	GCF_003717135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/717/135/GCA_003717135.1_ASM371713v1	na	na	na	haploid	bacteria	4999942	4999942	52.000000	2	2	2	LNCC	Annotation submitted by LNCC	2018-11-07	4526	4428	98	na
GCA_003718055.1	PRJNA474465	SAMN09320542	na	na	90370	28901	Salmonella enterica subsp. enterica serovar Typhi	strain=311189_291186	na	latest	Complete Genome	Major	Full	2018-11-07	ASM371805v1	LNCC	GCF_003718055.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/718/055/GCA_003718055.1_ASM371805v1	na	na	na	haploid	bacteria	4806999	4806999	52.000000	1	1	1	LNCC	Annotation submitted by LNCC	2018-11-07	4339	4239	97	na
