#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_030849165.1	PRJNA803426	SAMN29370475	na	na	2959288	2959288	Enterobacteriaceae bacterium PSmelAO3-1	na	PSmelAO3-1	latest	Complete Genome	Major	Full	2023-08-22	ASM3084916v1	Free University of Bozen-Bolzano	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/849/165/GCA_030849165.1_ASM3084916v1	derived from metagenome; genus undefined	na	na	haploid	bacteria	236266	236266	18.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-08-19	240	203	32	na
GCA_030849185.1	PRJNA803426	SAMN29370474	na	na	2959287	2959287	Enterobacteriaceae bacterium PSmelAO1	na	PSmelAO1	latest	Complete Genome	Major	Full	2023-08-22	ASM3084918v1	Free University of Bozen-Bolzano	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/849/185/GCA_030849185.1_ASM3084918v1	derived from metagenome; genus undefined	na	na	haploid	bacteria	237114	237114	18.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-08-19	239	202	32	na
GCA_030849265.1	PRJNA853274	SAMN29371452	na	na	2959291	2959291	Enterobacteriaceae bacterium PSpicST2	na	PSpicST2	latest	Complete Genome	Major	Full	2023-08-22	ASM3084926v1	Free University of Bozen-Bolzano	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/849/265/GCA_030849265.1_ASM3084926v1	derived from metagenome; genus undefined	na	na	haploid	bacteria	225865	225865	18.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-08-19	240	207	32	na
GCA_030849285.1	PRJNA853274	SAMN29371451	na	na	2959290	2959290	Enterobacteriaceae bacterium PSpicST1	na	PSpicST1	latest	Complete Genome	Major	Full	2023-08-22	ASM3084928v1	Free University of Bozen-Bolzano	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/849/285/GCA_030849285.1_ASM3084928v1	derived from metagenome; genus undefined	na	na	haploid	bacteria	225730	225730	18.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-08-19	240	205	32	na
GCA_030849345.1	PRJNA853282	SAMN29372684	na	na	2959292	2959292	Enterobacteriaceae bacterium PC38	na	PSpyc	latest	Complete Genome	Major	Full	2023-08-22	ASM3084934v1	Free University of Bozen-Bolzano	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/849/345/GCA_030849345.1_ASM3084934v1	derived from metagenome; genus undefined	na	na	haploid	bacteria	222755	222755	17.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-08-19	241	205	32	na
GCA_030849405.1	PRJNA853726	SAMN29401897	na	na	3022857	3022857	Enterobacteriaceae bacterium PSpyr	na	PLF1	latest	Complete Genome	Major	Full	2023-08-22	ASM3084940v1	Free University of Bozen-Bolzano	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/849/405/GCA_030849405.1_ASM3084940v1	derived from metagenome; genus undefined	na	na	haploid	bacteria	221413	221413	17.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-01-25	241	206	32	na
GCA_030849445.1	PRJNA803426	SAMN25651204	na	na	2916465	2916465	Enterobacteriaceae bacterium Cmel21	na	PSmelST21	latest	Complete Genome	Major	Full	2023-08-22	ASM3084944v1	Free University of Bozen-Bolzano	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/849/445/GCA_030849445.1_ASM3084944v1	derived from metagenome; genus undefined	na	na	haploid	bacteria	235744	235744	18.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-01-23	243	206	32	na
GCA_032389435.1	PRJEB56918	SAMEA111505541	na	na	3077940	3077940	Enterobacter sp. DTU_2021_1002640_1_SI_PRY_ASU_LCPMC_013	strain=DTU_2021_1002640_1_SI_PRY_ASU_LCPMC_013	na	latest	Complete Genome	Major	Full	2023-10-05	ASM3238943v1	Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	GCF_032389435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/389/435/GCA_032389435.1_ASM3238943v1	na	na	na	haploid	bacteria	4895951	4895951	55.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-09-29	4672	4482	115	37717051
GCA_036936505.1	PRJNA1026073	SAMN37733154	na	na	3080020	3080020	Enterobacter sp. JJBC	strain=JJBC	na	latest	Complete Genome	Major	Full	2024-03-01	ASM3693650v1	Centre for Ecology and Conservation, Univeristy of Exeter	GCF_036936505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/936/505/GCA_036936505.1_ASM3693650v1	na	na	na	haploid	bacteria	5143310	5143310	55.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-10-20	4951	4739	116	na
GCA_039850505.1	PRJNA1111709	SAMN41399802	na	na	3151599	3151599	Enterobacter sp. HNDS-6	strain=HNDS-6	na	latest	Complete Genome	Major	Full	2024-05-26	ASM3985050v1	College of Environmental and Resource Sciences, Zhejiang University	GCF_039850505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/850/505/GCA_039850505.1_ASM3985050v1	na	na	na	haploid	bacteria	4655462	4655462	55.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-05-20	4351	4204	114	na
GCA_043965265.1	PRJNA1067818	SAMN39551859	na	na	3116481	3116481	Enterobacter sp. ECC-249	strain=ECC-249	na	latest	Complete Genome	Major	Full	2024-10-28	ASM4396526v1	National Institute of Infectious Diseases and Vaccinology, National Health Research Institutes	GCF_043965265.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/965/265/GCA_043965265.1_ASM4396526v1	na	na	na	haploid	bacteria	4762192	4762192	55.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-01-29	4543	4381	122	na
GCA_043966805.1	PRJNA1067818	SAMN39551854	na	na	3116480	3116480	Enterobacter sp. ECC-219	strain=ECC-219	na	latest	Complete Genome	Major	Full	2024-10-28	ASM4396680v1	National Institute of Infectious Diseases and Vaccinology, National Health Research Institutes	GCF_043966805.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/966/805/GCA_043966805.1_ASM4396680v1	na	na	na	haploid	bacteria	5027913	5027913	55.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-01-29	4759	4597	117	na
GCA_043968675.1	PRJNA1067818	SAMN39551846	na	na	3116479	3116479	Enterobacter sp. ECC-175	strain=ECC-175	na	latest	Complete Genome	Major	Full	2024-10-28	ASM4396867v1	National Institute of Infectious Diseases and Vaccinology, National Health Research Institutes	GCF_043968675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/968/675/GCA_043968675.1_ASM4396867v1	na	na	na	haploid	bacteria	4603544	4603544	57.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-01-30	4348	4177	117	na
GCA_047159375.1	PRJDB17655	SAMD00758754	na	reference genome	3132096	3132096	Enterobacterales bacterium endosymbiont of Anomoneura mori	strain=AM	na	latest	Complete Genome	Major	Full	2024-11-01	ASM4715937v1	Contact:Atsushi Nakabachi Toyohashi University of Technology, Research Center for Agrotechnology and Biotechnology; 1-1 Hibarigaoka, Tempaku, Toyohashi, Aichi 441-8580, Japan	GCF_047159375.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/159/375/GCA_047159375.1_ASM4715937v1	na	na	na	haploid	bacteria	229822	229822	17.500000	1	1	1	Contact:Atsushi Nakabachi Toyohashi University of Technology, Research Center for Agrotechnology and Biotechnology; 1-1 Hibarigaoka, Tempaku, Toyohashi, Aichi 441-8580, Japan	Annotation submitted by Contact:Atsushi Nakabachi Toyohashi University of Technology, Research Center for Agrotechnology and Biotechnology; 1-1 Hibarigaoka, Tempaku, Toyohashi, Aichi 441-8580, Japan	2024-11-01	243	213	30	39245568
GCA_047456095.1	PRJNA1177793	SAMN44451133	na	na	3376151	3376151	Enterobacter sp. BNK-14	strain=BNK-14	na	latest	Complete Genome	Major	Full	2025-02-05	ASM4745609v1	Microbial Safety Division, National Institute of Agricultural Sciences	GCF_047456095.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/456/095/GCA_047456095.1_ASM4745609v1	na	na	na	haploid	bacteria	4679171	4679171	55.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-01-29	4439	4264	116	na
GCA_047456135.1	PRJNA1177793	SAMN44451137	na	na	3376155	3376155	Enterobacter sp. BNK-18	strain=BNK-18	na	latest	Complete Genome	Major	Full	2025-02-05	ASM4745613v1	Microbial Safety Division, National Institute of Agricultural Sciences	GCF_047456135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/456/135/GCA_047456135.1_ASM4745613v1	na	na	na	haploid	bacteria	4675326	4675326	54.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-01-29	4479	4323	115	na
GCA_049187015.1	PRJNA1240945	SAMN47543791	na	na	3411633	3411633	Enterobacter sp. JS8-1	strain=JS8-1	na	latest	Complete Genome	Major	Full	2025-03-31	ASM4918701v1	Biology Institute of Henan Academy of Sciences, Henan Engineering Research Center of Industrial Enzymes	GCF_049187015.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/187/015/GCA_049187015.1_ASM4918701v1	na	na	na	haploid	bacteria	5125057	5125057	55.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-03-25	4903	4722	117	na
GCA_049913205.1	PRJNA1228643	SAMN47200779	na	na	3404057	3404057	Enterobacter sp. R-25	strain=R-25	na	latest	Complete Genome	Major	Full	2025-04-25	ASM4991320v1	Plant Pathology, Entomology, and Microbiology, Iowa State University	GCF_049913205.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/913/205/GCA_049913205.1_ASM4991320v1	na	na	na	haploid	bacteria	4773300	4773300	54.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-03-10	4562	4393	117	na
GCA_965250035.1	PRJEB87734	SAMEA117910126	na	na	1993870	1993870	Enterobacterales bacterium	na	e1566bbe-8f6b-492d-966f-73ce20161778	latest	Complete Genome	Major	Full	2025-04-17	pySymPseu1.Enterobacterales_1.1	WELLCOME SANGER INSTITUTE, Tree of Life, Wellcome Genome Campus, Hinxton CB10 1SA, United Kingdom	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/965/250/035/GCA_965250035.1_pySymPseu1.Enterobacterales_1.1	derived from metagenome; genus undefined	na	na	haploid	bacteria	3586404	3586404	46.000000	1	1	1	na	na		0	0	0	na
