#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_028622555.1	PRJNA931640	SAMN33094098	na	na	208962	208962	Escherichia albertii	strain=BIA_18	na	latest	Complete Genome	Major	Full	2023-02-15	ASM2862255v1	Medical University of Bialystok	GCF_028622555.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/622/555/GCA_028622555.1_ASM2862255v1	na	na	na	haploid	bacteria	5194471	5194471	49.500000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-08	5167	4802	127	na
GCA_028622355.1	PRJNA931640	SAMN33094108	na	na	208962	208962	Escherichia albertii	strain=BIA_40	na	latest	Complete Genome	Major	Full	2023-02-15	ASM2862235v1	Medical University of Bialystok	GCF_028622355.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/622/355/GCA_028622355.1_ASM2862235v1	na	na	na	haploid	bacteria	5004096	5004096	49.500000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-08	4953	4635	132	na
GCA_017357745.1	PRJNA561565	SAMN12620691	na	na	208962	208962	Escherichia albertii	strain=RM9973	na	latest	Complete Genome	Major	Full	2021-03-16	ASM1735774v1	USDA, ARS, WRRC	GCF_017357745.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/357/745/GCA_017357745.1_ASM1735774v1	na	na	na	haploid	bacteria	4855768	4855768	49.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-08-23	4771	4450	123	na
GCA_028622235.1	PRJNA931640	SAMN33094115	na	na	208962	208962	Escherichia albertii	strain=BIA_8	na	latest	Complete Genome	Major	Full	2023-02-15	ASM2862223v1	Medical University of Bialystok	GCF_028622235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/622/235/GCA_028622235.1_ASM2862223v1	na	na	na	haploid	bacteria	4956801	4956801	50.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-08	4925	4508	117	na
GCA_003864075.1	PRJNA218110	SAMN07159044	na	na	208962	208962	Escherichia albertii	strain=2010C-3449	na	latest	Complete Genome	Major	Full	2018-12-05	ASM386407v1	CDC	GCF_003864075.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/864/075/GCA_003864075.1_ASM386407v1	na	na	na	haploid	bacteria	4923641	4923641	50.000000	1	1	1	na	na		0	0	0	na
GCA_024532425.1	PRJNA852350	SAMN29328105	na	na	208962	208962	Escherichia albertii	strain=104_2_TS_A	na	latest	Complete Genome	Major	Full	2022-08-04	ASM2453242v1	Chinese Center for Disaease Control and Prevention	GCF_024532425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/532/425/GCA_024532425.1_ASM2453242v1	na	na	na	haploid	bacteria	4657564	4657564	49.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-06-28	4477	4256	120	na
GCA_000512125.1	PRJNA232181	SAMN02641387	na	na	1440052	208962	Escherichia albertii KF1	strain=KF1	na	latest	Complete Genome	Major	Full	2013-12-30	ASM51212v1	Department of Microbiology, Medical University of Bialystok	GCF_000512125.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/512/125/GCA_000512125.1_ASM51212v1	na	na	na	haploid	bacteria	4701875	4701875	49.500000	1	1	1	Department of Microbiology, Medical University of Bialystok	Annotation submitted by Department of Microbiology, Medical University of Bialystok	2014-02-28	4650	4422	107	24482506
GCA_002285455.1	PRJDB3047	SAMD00026650	na	na	208962	208962	Escherichia albertii	strain=NIAH_Bird_3	na	latest	Complete Genome	Major	Full	2015-11-06	ASM228545v1	University of Miyazaki	GCF_002285455.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/285/455/GCA_002285455.1_ASM228545v1	na	na	na	haploid	bacteria	4560575	4560575	50.000000	1	1	1	University of Miyazaki	Annotation submitted by University of Miyazaki	2017-04-21	4233	4125	108	26537224
GCA_028622415.1	PRJNA931640	SAMN33094100	na	na	208962	208962	Escherichia albertii	strain=BIA_24	na	latest	Complete Genome	Major	Full	2023-02-15	ASM2862241v1	Medical University of Bialystok	GCF_028622415.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/622/415/GCA_028622415.1_ASM2862241v1	na	na	na	haploid	bacteria	5217028	5217028	49.500000	8	8	8	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-08	5138	4781	131	na
GCA_028622635.1	PRJNA931640	SAMN33094097	na	na	208962	208962	Escherichia albertii	strain=BIA_17	na	latest	Complete Genome	Major	Full	2023-02-15	ASM2862263v1	Medical University of Bialystok	GCF_028622635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/622/635/GCA_028622635.1_ASM2862263v1	na	na	na	haploid	bacteria	5066195	5066195	49.500000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-08	5102	4629	117	na
GCA_024532075.1	PRJNA852350	SAMN29328121	na	na	208962	208962	Escherichia albertii	strain=253_2_EW_B	na	latest	Complete Genome	Major	Full	2022-08-04	ASM2453207v1	Chinese Center for Disaease Control and Prevention	GCF_024532075.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/532/075/GCA_024532075.1_ASM2453207v1	na	na	na	haploid	bacteria	4884414	4884414	49.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-06-28	4766	4438	125	na
GCA_032680885.1	PRJNA1024435	SAMN37691477	na	na	208962	208962	Escherichia albertii	strain=ESA302	na	latest	Complete Genome	Major	Full	2023-10-15	ASM3268088v1	Chinese Center for Disaease Control and Prevention	GCF_032680885.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/680/885/GCA_032680885.1_ASM3268088v1	na	na	na	haploid	bacteria	5246937	5246937	50.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-10-06	5279	4901	133	na
GCA_028622255.1	PRJNA931640	SAMN33094103	na	na	208962	208962	Escherichia albertii	strain=BIA_29	na	latest	Complete Genome	Major	Full	2023-02-15	ASM2862225v1	Medical University of Bialystok	GCF_028622255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/622/255/GCA_028622255.1_ASM2862225v1	na	na	na	haploid	bacteria	4808125	4808125	49.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-08	4676	4371	120	na
GCA_024532245.1	PRJNA852350	SAMN29328113	na	na	208962	208962	Escherichia albertii	strain=155_2_TBG_A	na	latest	Complete Genome	Major	Full	2022-08-04	ASM2453224v1	Chinese Center for Disaease Control and Prevention	GCF_024532245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/532/245/GCA_024532245.1_ASM2453224v1	na	na	na	haploid	bacteria	4921642	4921642	49.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-06-28	4813	4465	130	na
GCA_017357785.1	PRJNA561565	SAMN12620697	na	na	208962	208962	Escherichia albertii	strain=RM10705	na	latest	Complete Genome	Major	Full	2021-03-16	ASM1735778v1	USDA, ARS, WRRC	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/357/785/GCA_017357785.1_ASM1735778v1	many frameshifted proteins	na	na	haploid	bacteria	5123961	5123961	49.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-10-31	4977	4365	126	na
GCA_028622475.1	PRJNA931640	SAMN33094105	na	na	208962	208962	Escherichia albertii	strain=BIA_35	na	latest	Complete Genome	Major	Full	2023-02-15	ASM2862247v1	Medical University of Bialystok	GCF_028622475.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/622/475/GCA_028622475.1_ASM2862247v1	na	na	na	haploid	bacteria	4831083	4831083	50.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-08	4668	4307	112	na
GCA_016904715.2	PRJNA693666	SAMN17525960	na	na	208962	208962	Escherichia albertii	strain=Sample 169	na	latest	Complete Genome	Major	Full	2021-03-10	ASM1690471v2	Zigong Center for Disease Control and Prevention	GCF_016904715.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/904/715/GCA_016904715.2_ASM1690471v2	na	na	na	haploid	bacteria	5050051	5050051	50.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-03-09	4994	4668	123	na
GCA_028622315.1	PRJNA931640	SAMN33094110	na	na	208962	208962	Escherichia albertii	strain=BIA_47	na	latest	Complete Genome	Major	Full	2023-02-15	ASM2862231v1	Medical University of Bialystok	GCF_028622315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/622/315/GCA_028622315.1_ASM2862231v1	na	na	na	haploid	bacteria	4638992	4638992	49.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-08	4509	4103	120	na
GCA_028622515.1	PRJNA931640	SAMN33094094	na	na	208962	208962	Escherichia albertii	strain=BIA_15	na	latest	Complete Genome	Major	Full	2023-02-15	ASM2862251v1	Medical University of Bialystok	GCF_028622515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/622/515/GCA_028622515.1_ASM2862251v1	na	na	na	haploid	bacteria	5057131	5057131	49.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-08	5082	4674	134	na
GCA_028622395.1	PRJNA931640	SAMN33094093	na	na	208962	208962	Escherichia albertii	strain=BIA_13	na	latest	Complete Genome	Major	Full	2023-02-15	ASM2862239v1	Medical University of Bialystok	GCF_028622395.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/622/395/GCA_028622395.1_ASM2862239v1	na	na	na	haploid	bacteria	5139586	5139586	49.500000	9	9	9	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-08	5073	4716	126	na
GCA_001549955.1	PRJDB3047	SAMD00026637	na	na	208962	208962	Escherichia albertii	strain=EC06-170	na	latest	Complete Genome	Major	Full	2015-11-19	ASM154995v1	University of Miyazaki	GCF_001549955.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/549/955/GCA_001549955.1_ASM154995v1	na	na	na	haploid	bacteria	4657167	4657167	50.000000	1	1	1	University of Miyazaki	Annotation submitted by University of Miyazaki	2017-01-26	4393	4274	119	26537224
GCA_028622455.1	PRJNA931640	SAMN33094106	na	na	208962	208962	Escherichia albertii	strain=BIA_36	na	latest	Complete Genome	Major	Full	2023-02-15	ASM2862245v1	Medical University of Bialystok	GCF_028622455.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/622/455/GCA_028622455.1_ASM2862245v1	na	na	na	haploid	bacteria	5083252	5083252	49.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-08	5084	4551	130	na
GCA_003316815.2	PRJNA218110	SAMN07159045	na	na	208962	208962	Escherichia albertii	strain=07-3866	na	latest	Complete Genome	Major	Full	2018-12-06	ASM331681v2	CDC	GCF_003316815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/316/815/GCA_003316815.2_ASM331681v2	na	na	na	haploid	bacteria	5044275	5044275	49.500000	2	2	2	na	na		0	0	0	na
GCA_024532055.1	PRJNA852350	SAMN29328122	na	na	208962	208962	Escherichia albertii	strain=254_1_EW_B	na	latest	Complete Genome	Major	Full	2022-08-04	ASM2453205v1	Chinese Center for Disaease Control and Prevention	GCF_024532055.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/532/055/GCA_024532055.1_ASM2453205v1	na	na	na	haploid	bacteria	5087663	5087663	49.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-06-28	4944	4623	132	na
GCA_028622195.1	PRJNA931640	SAMN33094114	na	na	208962	208962	Escherichia albertii	strain=BIA_7	na	latest	Complete Genome	Major	Full	2023-02-15	ASM2862219v1	Medical University of Bialystok	GCF_028622195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/622/195/GCA_028622195.1_ASM2862219v1	na	na	na	haploid	bacteria	5337001	5337001	49.500000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-08	5338	4998	133	na
GCA_028622335.1	PRJNA931640	SAMN33094113	na	reference genome	208962	208962	Escherichia albertii	strain=BIA_5-2	na	latest	Complete Genome	Major	Full	2023-02-15	ASM2862233v1	Medical University of Bialystok	GCF_028622335.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/622/335/GCA_028622335.1_ASM2862233v1	na	na	na	haploid	bacteria	4758111	4758111	49.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-08	4610	4354	115	na
GCA_016904735.2	PRJNA693666	SAMN17525961	na	na	208962	208962	Escherichia albertii	strain=Sample 170	na	latest	Complete Genome	Major	Full	2021-03-10	ASM1690473v2	Zigong Center for Disease Control and Prevention	GCF_016904735.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/904/735/GCA_016904735.2_ASM1690473v2	na	na	na	haploid	bacteria	5050052	5050052	50.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-03-09	4994	4667	123	na
GCA_017357625.1	PRJNA561565	SAMN12620702	na	na	208962	208962	Escherichia albertii	strain=RM15114	na	latest	Complete Genome	Major	Full	2021-03-16	ASM1735762v1	USDA, ARS, WRRC	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/357/625/GCA_017357625.1_ASM1735762v1	many frameshifted proteins	na	na	haploid	bacteria	5008737	5008737	49.500000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-08-23	5036	4418	135	na
