#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_038363105.1	PRJNA1071830	SAMN40122667	na	na	624	624	Shigella sonnei	strain=R22.1286	na	latest	Complete Genome	Major	Full	2024-04-17	ASM3836310v1	Center for Diagnostics and Vaccine Development, Centers for Disease Control, Taiwan	GCF_038363105.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/363/105/GCA_038363105.1_ASM3836310v1	na	na	na	haploid	bacteria	5012506	5012506	51.000000	11	11	11	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-10	5118	4356	130	na
GCA_026016165.1	PRJNA846333	SAMN28885482	na	na	624	624	Shigella sonnei	strain=S17BD06357	na	latest	Complete Genome	Major	Full	2022-11-07	ASM2601616v1	Sciensano	GCF_026016165.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/016/165/GCA_026016165.1_ASM2601616v1	RefSeq annotation failed	na	na	haploid	bacteria	4887477	4887477	51.000000	6	6	6	na	na		0	0	0	na
GCA_038367145.1	PRJNA1071830	SAMN39735797	na	na	624	624	Shigella sonnei	strain=R19.2680	na	latest	Complete Genome	Major	Full	2024-04-17	ASM3836714v1	Center for Diagnostics and Vaccine Development, Centers for Disease Control, Taiwan	GCF_038367145.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/367/145/GCA_038367145.1_ASM3836714v1	na	na	na	haploid	bacteria	5002883	5002883	51.000000	10	10	10	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-10	5103	4346	128	na
GCA_013146805.1	PRJNA578858	SAMN14133041	na	na	624	624	Shigella sonnei	strain=0401930105	na	latest	Complete Genome	Major	Full	2020-05-22	ASM1314680v1	University of Bern	GCF_013146805.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/146/805/GCA_013146805.1_ASM1314680v1	na	na	na	haploid	bacteria	4873589	4873589	51.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-04-24	4877	4044	128	na
GCA_046272205.1	PRJNA315192	SAMN09458030	na	na	624	624	Shigella sonnei	strain=381259	na	latest	Complete Genome	Major	Full	2024-12-25	381259	Public Health, Public Health England	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/272/205/GCA_046272205.1_381259	from large multi-isolate project	na	na	haploid	bacteria	5260132	5260132	50.500000	8	8	8	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-12-19	5408	4565	124	na
GCA_013147165.1	PRJNA578858	SAMN14133046	na	na	624	624	Shigella sonnei	strain=7111.69	na	latest	Complete Genome	Major	Full	2020-05-22	ASM1314716v1	University of Bern	GCF_013147165.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/147/165/GCA_013147165.1_ASM1314716v1	na	na	na	haploid	bacteria	4940233	4940233	51.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-02-24	4999	4168	132	na
GCA_038367175.1	PRJNA1071830	SAMN40122665	na	na	624	624	Shigella sonnei	strain=R16.1553	na	latest	Complete Genome	Major	Full	2024-04-17	ASM3836717v1	Center for Diagnostics and Vaccine Development, Centers for Disease Control, Taiwan	GCF_038367175.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/367/175/GCA_038367175.1_ASM3836717v1	na	na	na	haploid	bacteria	5087366	5087366	51.000000	7	7	7	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-10	5194	4410	131	na
GCA_013146785.1	PRJNA578858	SAMN14133048	na	na	624	624	Shigella sonnei	strain=19.1125.3493	na	latest	Complete Genome	Major	Full	2020-05-22	ASM1314678v1	University of Bern	GCF_013146785.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/146/785/GCA_013146785.1_ASM1314678v1	na	na	na	haploid	bacteria	4873610	4873610	51.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-02-24	4909	4097	128	na
GCA_002224605.1	PRJNA218110	SAMN06843645	na	na	624	624	Shigella sonnei	strain=2015C-3794	na	latest	Complete Genome	Major	Full	2017-07-24	ASM222460v1	CDC	GCF_002224605.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/224/605/GCA_002224605.1_ASM222460v1	na	na	na	haploid	bacteria	4906574	4906574	51.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2017-05-10	5405	4370	129	na
GCA_008727215.1	PRJNA562719	SAMN12648976	na	na	624	624	Shigella sonnei	strain=AR-0426	na	latest	Complete Genome	Major	Full	2019-09-29	ASM872721v1	Centers for Disease Control and Prevention	GCF_008727215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/727/215/GCA_008727215.1_ASM872721v1	na	na	na	haploid	bacteria	4962700	4962700	51.000000	1	1	1	na	na		0	0	0	na
GCA_013147065.1	PRJNA578858	SAMN14133037	na	na	624	624	Shigella sonnei	strain=19.0820.1561	na	latest	Complete Genome	Major	Full	2020-05-22	ASM1314706v1	University of Bern	GCF_013147065.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/147/065/GCA_013147065.1_ASM1314706v1	na	na	na	haploid	bacteria	4881506	4881506	51.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-02-24	4931	4122	128	na
GCA_006843305.1	PRJNA551099	SAMN12139103	na	na	624	624	Shigella sonnei	strain=FC1428	na	latest	Complete Genome	Major	Full	2019-07-08	ASM684330v1	Christian Medical College	GCF_006843305.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/843/305/GCA_006843305.1_ASM684330v1	annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	4908612	4908612	51.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-06-28	5046	4038	122	na
GCA_009931495.2	PRJNA578858	SAMN13075195	na	na	624	624	Shigella sonnei	strain=6904.27	na	latest	Complete Genome	Major	Full	2020-06-03	ASM993149v2	University of Bern	GCF_009931495.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/931/495/GCA_009931495.2_ASM993149v2	na	na	na	haploid	bacteria	4873523	4873523	51.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-02	4888	4022	128	na
GCA_020986005.2	PRJNA315192	SAMN23441105	na	na	624	624	Shigella sonnei	strain=1534306	na	latest	Complete Genome	Major	Full	2022-09-22	ASM2098600v2	Health Protection Agency	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/986/005/GCA_020986005.2_ASM2098600v2	from large multi-isolate project	na	na	haploid	bacteria	5202059	5202059	51.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-09-14	5321	4349	126	na
GCA_001558295.2	PRJNA231221	SAMN03996263	na	na	624	624	Shigella sonnei	strain=FDAARGOS_90	na	latest	Complete Genome	Major	Full	2018-02-23	ASM155829v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCF_001558295.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/558/295/GCA_001558295.2_ASM155829v2	na	na	na	haploid	bacteria	4988340	4988340	51.000000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2018-02-22	5542	4468	130	na
GCA_021065985.2	PRJNA315192	SAMN23569621	na	na	624	624	Shigella sonnei	strain=1538007	na	latest	Complete Genome	Major	Full	2022-09-22	ASM2106598v2	Health Protection Agency	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/065/985/GCA_021065985.2_ASM2106598v2	from large multi-isolate project	na	na	haploid	bacteria	5310033	5310033	50.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-09-15	5460	4499	131	na
GCA_025370015.1	PRJNA315192	SAMN22657138	na	na	624	624	Shigella sonnei	strain=1502196	na	latest	Complete Genome	Major	Full	2022-09-22	ASM2537001v1	Health Protection Agency	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/370/015/GCA_025370015.1_ASM2537001v1	from large multi-isolate project	na	na	haploid	bacteria	4989946	4989946	51.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-09-14	5065	4219	127	na
GCA_048288355.1	PRJNA1216622	SAMN46437982	na	na	624	624	Shigella sonnei	strain=SSBU0423	na	latest	Complete Genome	Major	Full	2025-03-03	ASM4828835v1	Clinical Microbiology and Infectious Diseases, University of the Witwatersrand	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/048/288/355/GCA_048288355.1_ASM4828835v1	unverified source organism; annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	4564296	4564296	51.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-02-24	5986	2625	103	na
GCA_013948725.2	PRJNA315192	SAMN10057177	na	na	624	624	Shigella sonnei	strain=590907	na	latest	Complete Genome	Major	Full	2025-03-06	590907	Public Health, Public Health England	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/948/725/GCA_013948725.2_590907	from large multi-isolate project	na	na	haploid	bacteria	5174681	5174681	51.000000	7	7	7	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-02-03	5309	4429	130	na
GCA_003606425.1	PRJNA292901	SAMN04014871	na	na	624	624	Shigella sonnei	strain=AR_0030	na	latest	Complete Genome	Major	Full	2018-10-02	ASM360642v1	Centers for Disease Control and Prevention	GCF_003606425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/606/425/GCA_003606425.1_ASM360642v1	na	na	na	haploid	bacteria	5133239	5133239	51.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2018-09-12	5684	4633	126	na
GCA_038367355.1	PRJNA1071830	SAMN40122663	na	na	624	624	Shigella sonnei	strain=R15.1832	na	latest	Complete Genome	Major	Full	2024-04-17	ASM3836735v1	Center for Diagnostics and Vaccine Development, Centers for Disease Control, Taiwan	GCF_038367355.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/367/355/GCA_038367355.1_ASM3836735v1	na	na	na	haploid	bacteria	5083406	5083406	51.000000	12	12	12	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-04-10	5193	4437	130	na
GCA_004328985.1	PRJNA508357	SAMN10519737	na	na	624	624	Shigella sonnei	strain=LC1477/18	na	latest	Complete Genome	Major	Full	2019-03-06	ASM432898v1	University of Bern	GCF_004328985.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/328/985/GCA_004328985.1_ASM432898v1	many frameshifted proteins	na	na	haploid	bacteria	4905980	4905980	51.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-01-15	5039	4119	128	na
